killing previous experiments...
initializing cxl memory...
I0909 19:25:40.507870 35294 bench_tpcc.cpp:71] WAL Group Commiting off. Log to file _non_group_commit.txt using Blackhole Logger
I0909 19:25:40.507913 35294 Database.h:166] creating hash tables for database...
I0909 19:25:40.512441 35294 Database.h:146] warehouse initialization finished in 0 milliseconds.
I0909 19:25:40.512603 35294 Database.h:146] district initialization finished in 0 milliseconds.
I0909 19:25:40.643704 35294 Database.h:146] customer initialization finished in 131 milliseconds.
I0909 19:25:40.661245 35294 Database.h:146] customer_name_idx initialization finished in 17 milliseconds.
I0909 19:25:40.729633 35294 Database.h:146] item initialization finished in 68 milliseconds.
I0909 19:25:41.012281 35294 Database.h:146] stock initialization finished in 282 milliseconds.
I0909 19:25:41.059729 35294 CXLMemory.h:25] cxlalloc initialized for thread 0 (global ID = 0) on host 0
I0909 19:25:41.059746 35294 Coordinator.h:42] Coordinator initializes 2 workers.
I0909 19:25:41.060896 35294 SundialPashaHelper.h:414] SundialPasha Helper initializes data migration metadata (160 CXL hash tables each with 1000 entries)
I0909 19:25:41.134187 35294 Coordinator.h:330] Coordinator 0 initializes CXL transport metadata (8 ringbuffers each with 4096 entries (each 8183 Bytes)
I0909 19:25:41.134474 35308 Coordinator.h:366] Listener 0 on coordinator 0 listening on 192.168.100.2:1234 tcp_no_delay 1 tcp_quick_ack 0
I0909 19:25:41.134493 35294 Socket.h:69] Disabling nagle
I0909 19:25:41.134505 35294 Coordinator.h:421] Coordinator 0 connected to 1
I0909 19:25:41.134927 35294 Socket.h:69] Disabling nagle
I0909 19:25:41.134943 35294 Coordinator.h:421] Coordinator 0 connected to 2
I0909 19:25:41.135054 35294 Socket.h:69] Disabling nagle
I0909 19:25:41.135058 35294 Coordinator.h:421] Coordinator 0 connected to 3
I0909 19:25:41.135130 35294 Socket.h:69] Disabling nagle
I0909 19:25:41.135134 35294 Coordinator.h:421] Coordinator 0 connected to 4
I0909 19:25:41.135195 35294 Socket.h:69] Disabling nagle
I0909 19:25:41.135198 35294 Coordinator.h:421] Coordinator 0 connected to 5
I0909 19:25:41.135268 35294 Socket.h:69] Disabling nagle
I0909 19:25:41.135272 35294 Coordinator.h:421] Coordinator 0 connected to 6
I0909 19:25:41.135334 35294 Socket.h:69] Disabling nagle
I0909 19:25:41.135344 35294 Coordinator.h:421] Coordinator 0 connected to 7
I0909 19:25:46.134696 35308 Socket.h:69] Disabling nagle
I0909 19:25:46.134707 35308 Coordinator.h:381] Listener accepted connection from coordinator 3
I0909 19:25:46.134719 35308 Socket.h:69] Disabling nagle
I0909 19:25:46.134721 35308 Coordinator.h:381] Listener accepted connection from coordinator 5
I0909 19:25:46.134729 35308 Socket.h:69] Disabling nagle
I0909 19:25:46.134732 35308 Coordinator.h:381] Listener accepted connection from coordinator 4
I0909 19:25:46.134737 35308 Socket.h:69] Disabling nagle
I0909 19:25:46.134739 35308 Coordinator.h:381] Listener accepted connection from coordinator 2
I0909 19:25:46.134758 35308 Socket.h:69] Disabling nagle
I0909 19:25:46.134761 35308 Coordinator.h:381] Listener accepted connection from coordinator 7
I0909 19:25:46.134925 35308 Socket.h:69] Disabling nagle
I0909 19:25:46.134928 35308 Coordinator.h:381] Listener accepted connection from coordinator 1
I0909 19:25:46.134971 35308 Socket.h:69] Disabling nagle
I0909 19:25:46.134974 35308 Coordinator.h:381] Listener accepted connection from coordinator 6
I0909 19:25:46.134976 35308 Coordinator.h:384] Listener 0 on coordinator 0 exits.
I0909 19:25:46.135082 35294 Coordinator.h:433] Coordinator 0 connected to all peers.
I0909 19:25:46.135108 35294 Dispatcher.h:37] IncomingDispatcher 0 coord_id 0
I0909 19:25:46.135125 35294 Dispatcher.h:210] OutgoingDispatcher 0 coord_id 0
I0909 19:25:46.135179 35309 Dispatcher.h:56] Incoming Dispatcher started, numCoordinators = 8, numWorkers = 2, group id = 0, coordinator = 0
I0909 19:25:46.135210 35294 Coordinator.h:146] Coordinator starts to run 3 workers.
I0909 19:25:46.135221 35310 Dispatcher.h:222] Outgoing Dispatcher started, numCoordinators = 8, numWorkers = 3, group id = 0
I0909 19:25:46.135282 35311 Executor.h:74] Executor 0 starts.
I0909 19:25:46.135324 35311 CXLMemory.h:25] cxlalloc initialized for thread 1 (global ID = 1) on host 0
I0909 19:25:46.135344 35313 Manager.h:226] Manager(worker id = 2) on the coordinator node started.
I0909 19:25:46.135386 35312 Executor.h:74] Executor 1 starts.
I0909 19:25:46.138855 35312 CXLMemory.h:25] cxlalloc initialized for thread 2 (global ID = 2) on host 0
I0909 19:25:47.135397 35294 Coordinator.h:237] commit: 66928 abort: 4841 (347/4026/468), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 288988, avg network size: 4.31789, si_in_serializable: 0 0 %, local: 25.1942 %, local_access: 972158, local_cxl_access: 17341 (1.78376%), remote_access: 16979, remote_access_with_req: 9763 (57.5004%), data_move_in: 9628, n_data_move_out: 8629
I0909 19:26:22.138610 35294 Coordinator.h:237] commit: 60206 abort: 4373 (303/3672/398), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 260984, avg network size: 4.33485, si_in_serializable: 0 0 %, local: 25.2533 %, local_access: 871979, local_cxl_access: 16415 (1.8825%), remote_access: 15447, remote_access_with_req: 8814 (57.0596%), data_move_in: 8503, n_data_move_out: 8503
I0909 19:26:23.138700 35294 Coordinator.h:237] commit: 60761 abort: 4309 (317/3593/399), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 257736, avg network size: 4.2418, si_in_serializable: 0 0 %, local: 24.9617 %, local_access: 877331, local_cxl_access: 15743 (1.79442%), remote_access: 15262, remote_access_with_req: 8707 (57.0502%), data_move_in: 8529, n_data_move_out: 8529
I0909 19:26:24.138787 35294 Coordinator.h:237] commit: 60350 abort: 4371 (278/3695/398), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 256056, avg network size: 4.24285, si_in_serializable: 0 0 %, local: 25.1251 %, local_access: 869236, local_cxl_access: 16203 (1.86405%), remote_access: 15315, remote_access_with_req: 8642 (56.4283%), data_move_in: 8771, n_data_move_out: 8771
I0909 19:26:25.138881 35294 Coordinator.h:237] commit: 59693 abort: 4396 (315/3674/407), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 254104, avg network size: 4.25685, si_in_serializable: 0 0 %, local: 25.1721 %, local_access: 867072, local_cxl_access: 16381 (1.88923%), remote_access: 15130, remote_access_with_req: 8592 (56.7878%), data_move_in: 8673, n_data_move_out: 8673
I0909 19:26:26.138973 35294 Coordinator.h:237] commit: 59732 abort: 4353 (252/3670/431), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 254408, avg network size: 4.25916, si_in_serializable: 0 0 %, local: 25.1724 %, local_access: 867365, local_cxl_access: 16019 (1.84686%), remote_access: 15284, remote_access_with_req: 8591 (56.2091%), data_move_in: 8496, n_data_move_out: 8496
I0909 19:26:27.139068 35294 Coordinator.h:237] commit: 59862 abort: 4355 (304/3589/462), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 254120, avg network size: 4.2451, si_in_serializable: 0 0 %, local: 24.9106 %, local_access: 868945, local_cxl_access: 16125 (1.8557%), remote_access: 15066, remote_access_with_req: 8581 (56.9561%), data_move_in: 8633, n_data_move_out: 8633
I0909 19:26:28.139158 35294 Coordinator.h:237] commit: 59635 abort: 4358 (263/3655/440), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 252360, avg network size: 4.23174, si_in_serializable: 0 0 %, local: 25.0759 %, local_access: 861894, local_cxl_access: 15462 (1.79396%), remote_access: 15157, remote_access_with_req: 8528 (56.2644%), data_move_in: 8396, n_data_move_out: 8396
I0909 19:26:29.139250 35294 Coordinator.h:237] commit: 59492 abort: 4295 (297/3542/456), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 255100, avg network size: 4.28797, si_in_serializable: 0 0 %, local: 25.0941 %, local_access: 860215, local_cxl_access: 16131 (1.87523%), remote_access: 15173, remote_access_with_req: 8614 (56.7719%), data_move_in: 8481, n_data_move_out: 8481
I0909 19:26:30.139341 35294 Coordinator.h:237] commit: 59087 abort: 4307 (292/3635/380), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 256120, avg network size: 4.33463, si_in_serializable: 0 0 %, local: 25.5149 %, local_access: 856246, local_cxl_access: 15444 (1.80369%), remote_access: 15372, remote_access_with_req: 8654 (56.2972%), data_move_in: 8737, n_data_move_out: 8737
I0909 19:26:31.139433 35294 Coordinator.h:237] commit: 59528 abort: 4289 (287/3591/411), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 253812, avg network size: 4.26374, si_in_serializable: 0 0 %, local: 25.3125 %, local_access: 858092, local_cxl_access: 15867 (1.8491%), remote_access: 15291, remote_access_with_req: 8579 (56.1049%), data_move_in: 8480, n_data_move_out: 8480
I0909 19:26:32.139524 35294 Coordinator.h:237] commit: 59392 abort: 4377 (287/3675/415), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 256972, avg network size: 4.32671, si_in_serializable: 0 0 %, local: 25.5455 %, local_access: 854415, local_cxl_access: 16041 (1.87742%), remote_access: 15465, remote_access_with_req: 8681 (56.1332%), data_move_in: 8589, n_data_move_out: 8589
I0909 19:26:33.139612 35294 Coordinator.h:237] commit: 59336 abort: 4279 (303/3580/396), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 250332, avg network size: 4.21889, si_in_serializable: 0 0 %, local: 24.9545 %, local_access: 856519, local_cxl_access: 15780 (1.84234%), remote_access: 14992, remote_access_with_req: 8462 (56.4434%), data_move_in: 8331, n_data_move_out: 8331
I0909 19:26:34.139699 35294 Coordinator.h:237] commit: 59134 abort: 4414 (283/3705/426), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 248108, avg network size: 4.19569, si_in_serializable: 0 0 %, local: 24.8368 %, local_access: 857037, local_cxl_access: 15823 (1.84624%), remote_access: 14856, remote_access_with_req: 8388 (56.462%), data_move_in: 8608, n_data_move_out: 8608
I0909 19:26:35.139789 35294 Coordinator.h:237] commit: 59343 abort: 4196 (271/3503/422), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 252412, avg network size: 4.25344, si_in_serializable: 0 0 %, local: 25.27 %, local_access: 855618, local_cxl_access: 15798 (1.84638%), remote_access: 15094, remote_access_with_req: 8533 (56.5324%), data_move_in: 8415, n_data_move_out: 8415
I0909 19:26:36.139880 35294 Coordinator.h:237] commit: 58804 abort: 4272 (287/3592/393), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 250224, avg network size: 4.25522, si_in_serializable: 0 0 %, local: 25.182 %, local_access: 855469, local_cxl_access: 15790 (1.84577%), remote_access: 15028, remote_access_with_req: 8462 (56.3082%), data_move_in: 8537, n_data_move_out: 8537
I0909 19:26:37.139971 35294 Coordinator.h:237] commit: 58340 abort: 4287 (263/3605/419), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 254644, avg network size: 4.36483, si_in_serializable: 0 0 %, local: 25.5022 %, local_access: 845698, local_cxl_access: 15383 (1.81897%), remote_access: 15005, remote_access_with_req: 8607 (57.3609%), data_move_in: 8454, n_data_move_out: 8454
I0909 19:26:38.140064 35294 Coordinator.h:237] commit: 59495 abort: 4187 (298/3470/419), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 252980, avg network size: 4.25212, si_in_serializable: 0 0 %, local: 24.9483 %, local_access: 858439, local_cxl_access: 15597 (1.8169%), remote_access: 14969, remote_access_with_req: 8542 (57.0646%), data_move_in: 8464, n_data_move_out: 8464
I0909 19:26:39.140151 35294 Coordinator.h:237] commit: 58930 abort: 4280 (303/3593/384), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 253656, avg network size: 4.30436, si_in_serializable: 0 0 %, local: 25.2214 %, local_access: 850872, local_cxl_access: 15341 (1.80297%), remote_access: 15047, remote_access_with_req: 8577 (57.0014%), data_move_in: 8309, n_data_move_out: 8309
I0909 19:26:40.140234 35294 Coordinator.h:237] commit: 58877 abort: 4285 (304/3564/417), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 249848, avg network size: 4.24356, si_in_serializable: 0 0 %, local: 25.02 %, local_access: 848960, local_cxl_access: 15625 (1.84049%), remote_access: 14902, remote_access_with_req: 8442 (56.6501%), data_move_in: 8377, n_data_move_out: 8377
I0909 19:26:41.140327 35294 Coordinator.h:237] commit: 58501 abort: 4324 (293/3636/395), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 247192, avg network size: 4.22543, si_in_serializable: 0 0 %, local: 25.0047 %, local_access: 848775, local_cxl_access: 15522 (1.82875%), remote_access: 14824, remote_access_with_req: 8347 (56.3073%), data_move_in: 8322, n_data_move_out: 8322
I0909 19:26:42.140420 35294 Coordinator.h:237] commit: 58778 abort: 4402 (277/3728/397), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 251000, avg network size: 4.27031, si_in_serializable: 0 0 %, local: 25.0672 %, local_access: 847828, local_cxl_access: 15701 (1.85191%), remote_access: 14940, remote_access_with_req: 8466 (56.6667%), data_move_in: 8257, n_data_move_out: 8257
I0909 19:26:43.140513 35294 Coordinator.h:237] commit: 58168 abort: 4205 (316/3489/400), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 249100, avg network size: 4.28242, si_in_serializable: 0 0 %, local: 25.012 %, local_access: 844161, local_cxl_access: 15600 (1.84799%), remote_access: 14646, remote_access_with_req: 8422 (57.5038%), data_move_in: 8474, n_data_move_out: 8474
I0909 19:26:44.140604 35294 Coordinator.h:237] commit: 58203 abort: 4213 (289/3517/407), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 249172, avg network size: 4.28109, si_in_serializable: 0 0 %, local: 25.1774 %, local_access: 845908, local_cxl_access: 15343 (1.81379%), remote_access: 14753, remote_access_with_req: 8429 (57.1341%), data_move_in: 8467, n_data_move_out: 8467
I0909 19:26:45.140688 35294 Coordinator.h:237] commit: 58511 abort: 4268 (283/3586/399), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 247960, avg network size: 4.23784, si_in_serializable: 0 0 %, local: 25.1474 %, local_access: 846281, local_cxl_access: 15531 (1.83521%), remote_access: 14860, remote_access_with_req: 8384 (56.4199%), data_move_in: 8379, n_data_move_out: 8379
I0909 19:26:46.140776 35294 Coordinator.h:237] commit: 58096 abort: 4295 (260/3602/433), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 246772, avg network size: 4.24766, si_in_serializable: 0 0 %, local: 25.0861 %, local_access: 844433, local_cxl_access: 15709 (1.8603%), remote_access: 14754, remote_access_with_req: 8331 (56.466%), data_move_in: 8254, n_data_move_out: 8254
I0909 19:26:47.140856 35294 Coordinator.h:237] commit: 58396 abort: 4121 (302/3451/368), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 245456, avg network size: 4.2033, si_in_serializable: 0 0 %, local: 25.0017 %, local_access: 849827, local_cxl_access: 16059 (1.88968%), remote_access: 14678, remote_access_with_req: 8305 (56.5813%), data_move_in: 8376, n_data_move_out: 8376
I0909 19:26:48.140949 35294 Coordinator.h:237] commit: 57200 abort: 4212 (292/3515/405), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 249064, avg network size: 4.35427, si_in_serializable: 0 0 %, local: 25.4983 %, local_access: 826136, local_cxl_access: 15333 (1.85599%), remote_access: 14866, remote_access_with_req: 8411 (56.5788%), data_move_in: 8314, n_data_move_out: 8314
I0909 19:26:49.141039 35294 Coordinator.h:237] commit: 57639 abort: 4239 (276/3550/413), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 242980, avg network size: 4.21555, si_in_serializable: 0 0 %, local: 24.8946 %, local_access: 835972, local_cxl_access: 15524 (1.857%), remote_access: 14503, remote_access_with_req: 8212 (56.6228%), data_move_in: 8266, n_data_move_out: 8266
I0909 19:26:50.141122 35294 Coordinator.h:237] commit: 57092 abort: 4393 (293/3684/416), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 246692, avg network size: 4.32096, si_in_serializable: 0 0 %, local: 25.4046 %, local_access: 828034, local_cxl_access: 14939 (1.80415%), remote_access: 14773, remote_access_with_req: 8330 (56.3867%), data_move_in: 8373, n_data_move_out: 8373
I0909 19:26:51.141211 35294 Coordinator.h:237] commit: 57796 abort: 4137 (275/3452/410), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 245168, avg network size: 4.24195, si_in_serializable: 0 0 %, local: 25.0104 %, local_access: 840311, local_cxl_access: 15478 (1.84194%), remote_access: 14565, remote_access_with_req: 8297 (56.9653%), data_move_in: 8197, n_data_move_out: 8197
I0909 19:26:52.141296 35294 Coordinator.h:237] commit: 57435 abort: 4158 (268/3458/432), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 244064, avg network size: 4.24939, si_in_serializable: 0 0 %, local: 25.0666 %, local_access: 834797, local_cxl_access: 15501 (1.85686%), remote_access: 14591, remote_access_with_req: 8251 (56.5486%), data_move_in: 8116, n_data_move_out: 8116
I0909 19:26:53.141389 35294 Coordinator.h:237] commit: 57026 abort: 4275 (269/3587/419), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 243252, avg network size: 4.26563, si_in_serializable: 0 0 %, local: 25.2587 %, local_access: 823627, local_cxl_access: 15058 (1.82825%), remote_access: 14638, remote_access_with_req: 8220 (56.1552%), data_move_in: 8349, n_data_move_out: 8349
I0909 19:26:54.141481 35294 Coordinator.h:237] commit: 57226 abort: 4137 (280/3458/399), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 248244, avg network size: 4.33796, si_in_serializable: 0 0 %, local: 25.429 %, local_access: 826587, local_cxl_access: 15080 (1.82437%), remote_access: 14695, remote_access_with_req: 8391 (57.1011%), data_move_in: 8146, n_data_move_out: 8146
I0909 19:26:55.141570 35294 Coordinator.h:237] commit: 57301 abort: 4270 (269/3620/381), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 244176, avg network size: 4.26129, si_in_serializable: 0 0 %, local: 25.017 %, local_access: 831785, local_cxl_access: 15489 (1.86214%), remote_access: 14596, remote_access_with_req: 8249 (56.5155%), data_move_in: 8157, n_data_move_out: 8157
I0909 19:26:56.141660 35294 Coordinator.h:237] commit: 56844 abort: 4189 (282/3506/401), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 246184, avg network size: 4.33087, si_in_serializable: 0 0 %, local: 25.0563 %, local_access: 818463, local_cxl_access: 15269 (1.86557%), remote_access: 14449, remote_access_with_req: 8309 (57.5057%), data_move_in: 8281, n_data_move_out: 8281
I0909 19:26:57.141749 35294 Coordinator.h:237] commit: 56949 abort: 4180 (258/3524/398), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 241952, avg network size: 4.24857, si_in_serializable: 0 0 %, local: 25.133 %, local_access: 823783, local_cxl_access: 15383 (1.86736%), remote_access: 14506, remote_access_with_req: 8177 (56.3698%), data_move_in: 8233, n_data_move_out: 8233
I0909 19:26:58.141832 35294 Coordinator.h:237] commit: 57239 abort: 4109 (271/3440/398), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 245344, avg network size: 4.28631, si_in_serializable: 0 0 %, local: 24.9026 %, local_access: 829128, local_cxl_access: 15237 (1.83771%), remote_access: 14501, remote_access_with_req: 8290 (57.1685%), data_move_in: 8196, n_data_move_out: 8196
I0909 19:26:59.141918 35294 Coordinator.h:237] commit: 56885 abort: 4171 (295/3462/414), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 243500, avg network size: 4.28057, si_in_serializable: 0 0 %, local: 25.3986 %, local_access: 818727, local_cxl_access: 14988 (1.83065%), remote_access: 14624, remote_access_with_req: 8217 (56.1885%), data_move_in: 8226, n_data_move_out: 8226
I0909 19:27:00.142001 35294 Coordinator.h:237] commit: 57096 abort: 4128 (253/3489/386), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 244856, avg network size: 4.2885, si_in_serializable: 0 0 %, local: 25.1646 %, local_access: 820881, local_cxl_access: 15083 (1.83742%), remote_access: 14562, remote_access_with_req: 8264 (56.7504%), data_move_in: 7998, n_data_move_out: 7998
I0909 19:27:01.142087 35294 Coordinator.h:237] commit: 56828 abort: 4265 (254/3609/402), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 241980, avg network size: 4.25811, si_in_serializable: 0 0 %, local: 24.8962 %, local_access: 821705, local_cxl_access: 15142 (1.84275%), remote_access: 14474, remote_access_with_req: 8170 (56.446%), data_move_in: 8114, n_data_move_out: 8114
I0909 19:27:02.142174 35294 Coordinator.h:237] commit: 56623 abort: 4222 (270/3511/441), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 239416, avg network size: 4.22825, si_in_serializable: 0 0 %, local: 25.011 %, local_access: 820801, local_cxl_access: 15014 (1.82919%), remote_access: 14286, remote_access_with_req: 8099 (56.6919%), data_move_in: 8152, n_data_move_out: 8151
I0909 19:27:03.142263 35294 Coordinator.h:237] commit: 57048 abort: 4140 (286/3443/411), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 241324, avg network size: 4.23019, si_in_serializable: 0 0 %, local: 25.1104 %, local_access: 821556, local_cxl_access: 15237 (1.85465%), remote_access: 14578, remote_access_with_req: 8155 (55.9405%), data_move_in: 8285, n_data_move_out: 8286
I0909 19:27:04.142355 35294 Coordinator.h:237] commit: 56627 abort: 4085 (288/3424/373), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 243388, avg network size: 4.29809, si_in_serializable: 0 0 %, local: 25.2918 %, local_access: 818201, local_cxl_access: 14778 (1.80616%), remote_access: 14436, remote_access_with_req: 8219 (56.9341%), data_move_in: 8065, n_data_move_out: 8065
I0909 19:27:05.142444 35294 Coordinator.h:237] commit: 57028 abort: 4118 (286/3449/383), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 239380, avg network size: 4.19759, si_in_serializable: 0 0 %, local: 24.8317 %, local_access: 826278, local_cxl_access: 15663 (1.89561%), remote_access: 14327, remote_access_with_req: 8087 (56.4459%), data_move_in: 8192, n_data_move_out: 8192
