killing previous experiments...
initializing cxl memory...
I0912 17:46:56.355921 64626 bench_tpcc.cpp:71] WAL Group Commiting off. Log to file _non_group_commit.txt using Blackhole Logger
I0912 17:46:56.355964 64626 Database.h:166] creating hash tables for database...
I0912 17:46:56.360584 64626 Database.h:146] warehouse initialization finished in 0 milliseconds.
I0912 17:46:56.360761 64626 Database.h:146] district initialization finished in 0 milliseconds.
I0912 17:46:56.492671 64626 Database.h:146] customer initialization finished in 131 milliseconds.
I0912 17:46:56.510118 64626 Database.h:146] customer_name_idx initialization finished in 17 milliseconds.
I0912 17:46:56.578783 64626 Database.h:146] item initialization finished in 68 milliseconds.
I0912 17:46:56.863323 64626 Database.h:146] stock initialization finished in 284 milliseconds.
I0912 17:46:56.910902 64626 CXLMemory.h:40] cxlalloc initialized for thread 0 (global ID = 0) on host 0
I0912 17:46:56.910919 64626 Coordinator.h:42] Coordinator initializes 2 workers.
I0912 17:46:56.912081 64626 SundialPashaHelper.h:415] SundialPasha Helper initializes data migration metadata (160 CXL hash tables each with 1000 entries)
I0912 17:46:56.950183 64626 Coordinator.h:332] Coordinator 0 initializes CXL transport metadata (8 ringbuffers each with 4096 entries (each 4087 Bytes)
I0912 17:46:56.950459 64640 Coordinator.h:368] Listener 0 on coordinator 0 listening on 192.168.100.2:1234 tcp_no_delay 1 tcp_quick_ack 0
I0912 17:46:56.950520 64626 Socket.h:69] Disabling nagle
I0912 17:46:56.950531 64626 Coordinator.h:423] Coordinator 0 connected to 1
I0912 17:46:56.950646 64626 Socket.h:69] Disabling nagle
I0912 17:46:56.950655 64626 Coordinator.h:423] Coordinator 0 connected to 2
I0912 17:46:56.951004 64626 Socket.h:69] Disabling nagle
I0912 17:46:56.951016 64626 Coordinator.h:423] Coordinator 0 connected to 3
I0912 17:46:56.951118 64626 Socket.h:69] Disabling nagle
I0912 17:46:56.951122 64626 Coordinator.h:423] Coordinator 0 connected to 4
I0912 17:46:56.951190 64626 Socket.h:69] Disabling nagle
I0912 17:46:56.951202 64626 Coordinator.h:423] Coordinator 0 connected to 5
I0912 17:46:56.951283 64626 Socket.h:69] Disabling nagle
I0912 17:46:56.951287 64626 Coordinator.h:423] Coordinator 0 connected to 6
I0912 17:46:56.951359 64626 Socket.h:69] Disabling nagle
I0912 17:46:56.951362 64626 Coordinator.h:423] Coordinator 0 connected to 7
I0912 17:47:01.950698 64640 Socket.h:69] Disabling nagle
I0912 17:47:01.950714 64640 Coordinator.h:383] Listener accepted connection from coordinator 3
I0912 17:47:01.950739 64640 Socket.h:69] Disabling nagle
I0912 17:47:01.950742 64640 Coordinator.h:383] Listener accepted connection from coordinator 4
I0912 17:47:01.950748 64640 Socket.h:69] Disabling nagle
I0912 17:47:01.950750 64640 Coordinator.h:383] Listener accepted connection from coordinator 5
I0912 17:47:01.950755 64640 Socket.h:69] Disabling nagle
I0912 17:47:01.950758 64640 Coordinator.h:383] Listener accepted connection from coordinator 7
I0912 17:47:01.950763 64640 Socket.h:69] Disabling nagle
I0912 17:47:01.950767 64640 Coordinator.h:383] Listener accepted connection from coordinator 1
I0912 17:47:01.950771 64640 Socket.h:69] Disabling nagle
I0912 17:47:01.950773 64640 Coordinator.h:383] Listener accepted connection from coordinator 6
I0912 17:47:01.950978 64640 Socket.h:69] Disabling nagle
I0912 17:47:01.950980 64640 Coordinator.h:383] Listener accepted connection from coordinator 2
I0912 17:47:01.950982 64640 Coordinator.h:386] Listener 0 on coordinator 0 exits.
I0912 17:47:01.951066 64626 Coordinator.h:435] Coordinator 0 connected to all peers.
I0912 17:47:01.951092 64626 Dispatcher.h:37] IncomingDispatcher 0 coord_id 0
I0912 17:47:01.951107 64626 Dispatcher.h:210] OutgoingDispatcher 0 coord_id 0
I0912 17:47:01.951172 64641 Dispatcher.h:56] Incoming Dispatcher started, numCoordinators = 8, numWorkers = 2, group id = 0, coordinator = 0
I0912 17:47:01.951215 64626 Coordinator.h:146] Coordinator starts to run 3 workers.
I0912 17:47:01.951237 64642 Dispatcher.h:222] Outgoing Dispatcher started, numCoordinators = 8, numWorkers = 3, group id = 0
I0912 17:47:01.951275 64643 Executor.h:74] Executor 0 starts.
I0912 17:47:01.951308 64643 CXLMemory.h:40] cxlalloc initialized for thread 1 (global ID = 1) on host 0
I0912 17:47:01.951355 64645 Manager.h:226] Manager(worker id = 2) on the coordinator node started.
I0912 17:47:01.951406 64644 Executor.h:74] Executor 1 starts.
I0912 17:47:01.951421 64644 CXLMemory.h:40] cxlalloc initialized for thread 2 (global ID = 2) on host 0
I0912 17:47:02.951417 64626 Coordinator.h:237] commit: 80705 abort: 4986 (402/4156/428), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 154496, avg network size: 1.91433, si_in_serializable: 0 0 %, local: 12.6076 %, local_access: 1168004, local_cxl_access: 54559 (4.67113%), remote_access: 10170, remote_access_with_req: 5228 (51.4061%), data_move_in: 5316, n_data_move_out: 0
I0912 17:47:37.955996 64626 Coordinator.h:237] commit: 85232 abort: 4606 (411/3871/324), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 30696, avg network size: 0.360146, si_in_serializable: 0 0 %, local: 12.7663 %, local_access: 1230613, local_cxl_access: 408187 (33.1694%), remote_access: 10819, remote_access_with_req: 1053 (9.73288%), data_move_in: 1061, n_data_move_out: 0
I0912 17:47:38.956350 64626 Coordinator.h:237] commit: 85587 abort: 4553 (426/3802/325), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 28448, avg network size: 0.332387, si_in_serializable: 0 0 %, local: 12.4049 %, local_access: 1240156, local_cxl_access: 414227 (33.4012%), remote_access: 10469, remote_access_with_req: 978 (9.34187%), data_move_in: 1001, n_data_move_out: 0
I0912 17:47:39.956717 64626 Coordinator.h:237] commit: 86093 abort: 4519 (413/3830/276), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 28344, avg network size: 0.329225, si_in_serializable: 0 0 %, local: 12.5434 %, local_access: 1240399, local_cxl_access: 414692 (33.4321%), remote_access: 10691, remote_access_with_req: 973 (9.10111%), data_move_in: 979, n_data_move_out: 0
I0912 17:47:40.957067 64626 Coordinator.h:237] commit: 85479 abort: 4531 (400/3817/314), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 28180, avg network size: 0.329672, si_in_serializable: 0 0 %, local: 12.4042 %, local_access: 1233846, local_cxl_access: 414999 (33.6346%), remote_access: 10443, remote_access_with_req: 964 (9.23106%), data_move_in: 955, n_data_move_out: 0
I0912 17:47:41.957453 64626 Coordinator.h:237] commit: 86153 abort: 4524 (456/3800/268), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 27652, avg network size: 0.320964, si_in_serializable: 0 0 %, local: 12.6275 %, local_access: 1237797, local_cxl_access: 418891 (33.8417%), remote_access: 10798, remote_access_with_req: 949 (8.78866%), data_move_in: 985, n_data_move_out: 0
I0912 17:47:42.957804 64626 Coordinator.h:237] commit: 85671 abort: 4533 (420/3792/321), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 27720, avg network size: 0.323563, si_in_serializable: 0 0 %, local: 12.4021 %, local_access: 1237215, local_cxl_access: 420243 (33.9669%), remote_access: 10493, remote_access_with_req: 948 (9.03459%), data_move_in: 917, n_data_move_out: 0
I0912 17:47:43.958163 64626 Coordinator.h:237] commit: 86205 abort: 4560 (426/3843/291), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 27076, avg network size: 0.314089, si_in_serializable: 0 0 %, local: 12.4819 %, local_access: 1236678, local_cxl_access: 419601 (33.9297%), remote_access: 10604, remote_access_with_req: 928 (8.75141%), data_move_in: 899, n_data_move_out: 0
I0912 17:47:44.958530 64626 Coordinator.h:237] commit: 86301 abort: 4543 (446/3802/295), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 25180, avg network size: 0.29177, si_in_serializable: 0 0 %, local: 12.3695 %, local_access: 1238835, local_cxl_access: 422551 (34.1087%), remote_access: 10580, remote_access_with_req: 864 (8.16635%), data_move_in: 934, n_data_move_out: 0
I0912 17:47:45.958904 64626 Coordinator.h:237] commit: 85603 abort: 4512 (409/3806/297), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 25668, avg network size: 0.299849, si_in_serializable: 0 0 %, local: 12.6012 %, local_access: 1235956, local_cxl_access: 423645 (34.2767%), remote_access: 10674, remote_access_with_req: 883 (8.27244%), data_move_in: 911, n_data_move_out: 0
I0912 17:47:46.959259 64626 Coordinator.h:237] commit: 86357 abort: 4480 (421/3761/298), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 24756, avg network size: 0.28667, si_in_serializable: 0 0 %, local: 12.5236 %, local_access: 1240758, local_cxl_access: 425707 (34.3102%), remote_access: 10647, remote_access_with_req: 850 (7.98347%), data_move_in: 854, n_data_move_out: 0
I0912 17:47:47.959599 64626 Coordinator.h:237] commit: 85791 abort: 4484 (409/3753/322), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 25488, avg network size: 0.297094, si_in_serializable: 0 0 %, local: 12.5631 %, local_access: 1234065, local_cxl_access: 424131 (34.3686%), remote_access: 10597, remote_access_with_req: 872 (8.22874%), data_move_in: 852, n_data_move_out: 0
I0912 17:47:48.959934 64626 Coordinator.h:237] commit: 86382 abort: 4474 (468/3718/288), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 23400, avg network size: 0.27089, si_in_serializable: 0 0 %, local: 12.3567 %, local_access: 1243885, local_cxl_access: 430642 (34.6207%), remote_access: 10516, remote_access_with_req: 805 (7.655%), data_move_in: 835, n_data_move_out: 0
I0912 17:47:49.960271 64626 Coordinator.h:237] commit: 85864 abort: 4502 (427/3771/304), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 23548, avg network size: 0.274248, si_in_serializable: 0 0 %, local: 12.4849 %, local_access: 1238640, local_cxl_access: 429494 (34.6746%), remote_access: 10577, remote_access_with_req: 811 (7.66758%), data_move_in: 759, n_data_move_out: 0
I0912 17:47:50.960623 64626 Coordinator.h:237] commit: 85984 abort: 4474 (434/3719/321), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 23844, avg network size: 0.277307, si_in_serializable: 0 0 %, local: 12.5174 %, local_access: 1237228, local_cxl_access: 429902 (34.7472%), remote_access: 10548, remote_access_with_req: 818 (7.75502%), data_move_in: 763, n_data_move_out: 0
I0912 17:47:51.960963 64626 Coordinator.h:237] commit: 85606 abort: 4549 (443/3811/295), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 24520, avg network size: 0.286429, si_in_serializable: 0 0 %, local: 12.6194 %, local_access: 1229078, local_cxl_access: 427544 (34.7857%), remote_access: 10688, remote_access_with_req: 846 (7.91542%), data_move_in: 798, n_data_move_out: 0
I0912 17:47:52.961159 64626 Coordinator.h:237] commit: 85422 abort: 4524 (417/3806/301), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 22320, avg network size: 0.261291, si_in_serializable: 0 0 %, local: 12.3458 %, local_access: 1232546, local_cxl_access: 430690 (34.9431%), remote_access: 10407, remote_access_with_req: 767 (7.37004%), data_move_in: 805, n_data_move_out: 0
I0912 17:47:53.961354 64626 Coordinator.h:237] commit: 85883 abort: 4560 (434/3827/299), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 23072, avg network size: 0.268645, si_in_serializable: 0 0 %, local: 12.4518 %, local_access: 1230915, local_cxl_access: 430312 (34.9587%), remote_access: 10552, remote_access_with_req: 792 (7.50569%), data_move_in: 796, n_data_move_out: 0
I0912 17:47:54.961549 64626 Coordinator.h:237] commit: 85516 abort: 4528 (463/3739/326), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 23564, avg network size: 0.275551, si_in_serializable: 0 0 %, local: 12.5134 %, local_access: 1235706, local_cxl_access: 434620 (35.1718%), remote_access: 10618, remote_access_with_req: 810 (7.62856%), data_move_in: 737, n_data_move_out: 0
I0912 17:47:55.961747 64626 Coordinator.h:237] commit: 85605 abort: 4486 (393/3799/294), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 20824, avg network size: 0.243257, si_in_serializable: 0 0 %, local: 12.3789 %, local_access: 1235869, local_cxl_access: 435265 (35.2193%), remote_access: 10423, remote_access_with_req: 718 (6.88861%), data_move_in: 769, n_data_move_out: 0
I0912 17:47:56.961949 64626 Coordinator.h:237] commit: 85490 abort: 4529 (439/3779/311), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 21708, avg network size: 0.253924, si_in_serializable: 0 0 %, local: 12.5243 %, local_access: 1232695, local_cxl_access: 434504 (35.2483%), remote_access: 10660, remote_access_with_req: 745 (6.98874%), data_move_in: 745, n_data_move_out: 0
I0912 17:47:57.962148 64626 Coordinator.h:237] commit: 86265 abort: 4493 (479/3702/312), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 20984, avg network size: 0.24325, si_in_serializable: 0 0 %, local: 12.3851 %, local_access: 1241164, local_cxl_access: 438707 (35.3464%), remote_access: 10478, remote_access_with_req: 721 (6.88108%), data_move_in: 713, n_data_move_out: 0
I0912 17:47:58.962353 64626 Coordinator.h:237] commit: 85798 abort: 4511 (428/3796/287), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 21620, avg network size: 0.251987, si_in_serializable: 0 0 %, local: 12.4793 %, local_access: 1228507, local_cxl_access: 434523 (35.37%), remote_access: 10576, remote_access_with_req: 743 (7.02534%), data_move_in: 751, n_data_move_out: 0
I0912 17:47:59.962536 64626 Coordinator.h:237] commit: 85541 abort: 4449 (417/3720/312), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 21100, avg network size: 0.246665, si_in_serializable: 0 0 %, local: 12.4443 %, local_access: 1230957, local_cxl_access: 436562 (35.4653%), remote_access: 10509, remote_access_with_req: 724 (6.88933%), data_move_in: 707, n_data_move_out: 0
I0912 17:48:00.962735 64626 Coordinator.h:237] commit: 85378 abort: 4543 (424/3815/304), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 19940, avg network size: 0.23355, si_in_serializable: 0 0 %, local: 12.5512 %, local_access: 1226540, local_cxl_access: 436049 (35.5511%), remote_access: 10568, remote_access_with_req: 687 (6.50076%), data_move_in: 705, n_data_move_out: 0
I0912 17:48:01.962914 64626 Coordinator.h:237] commit: 85985 abort: 4518 (435/3785/298), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 20464, avg network size: 0.237995, si_in_serializable: 0 0 %, local: 12.4312 %, local_access: 1233404, local_cxl_access: 439169 (35.6063%), remote_access: 10551, remote_access_with_req: 704 (6.67235%), data_move_in: 704, n_data_move_out: 0
I0912 17:48:02.963271 64626 Coordinator.h:237] commit: 85543 abort: 4530 (432/3808/290), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 20400, avg network size: 0.238477, si_in_serializable: 0 0 %, local: 12.4113 %, local_access: 1230160, local_cxl_access: 439239 (35.7058%), remote_access: 10436, remote_access_with_req: 696 (6.66922%), data_move_in: 646, n_data_move_out: 0
I0912 17:48:03.963586 64626 Coordinator.h:237] commit: 85249 abort: 4422 (440/3727/255), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 19432, avg network size: 0.227944, si_in_serializable: 0 0 %, local: 12.3802 %, local_access: 1223316, local_cxl_access: 436988 (35.7216%), remote_access: 10416, remote_access_with_req: 671 (6.44201%), data_move_in: 689, n_data_move_out: 0
I0912 17:48:04.963959 64626 Coordinator.h:237] commit: 85441 abort: 4438 (433/3717/288), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 18820, avg network size: 0.220269, si_in_serializable: 0 0 %, local: 12.5162 %, local_access: 1231672, local_cxl_access: 441008 (35.8056%), remote_access: 10583, remote_access_with_req: 645 (6.09468%), data_move_in: 658, n_data_move_out: 0
I0912 17:48:05.964288 64626 Coordinator.h:237] commit: 85331 abort: 4432 (415/3739/278), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 18892, avg network size: 0.221397, si_in_serializable: 0 0 %, local: 12.5851 %, local_access: 1226900, local_cxl_access: 440654 (35.916%), remote_access: 10592, remote_access_with_req: 651 (6.14615%), data_move_in: 620, n_data_move_out: 0
I0912 17:48:06.964644 64626 Coordinator.h:237] commit: 85398 abort: 4364 (396/3686/282), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 19420, avg network size: 0.227406, si_in_serializable: 0 0 %, local: 12.4734 %, local_access: 1230050, local_cxl_access: 442615 (35.9835%), remote_access: 10494, remote_access_with_req: 669 (6.37507%), data_move_in: 639, n_data_move_out: 0
I0912 17:48:07.964983 64626 Coordinator.h:237] commit: 85073 abort: 4449 (400/3731/318), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 18480, avg network size: 0.217225, si_in_serializable: 0 0 %, local: 12.6362 %, local_access: 1221923, local_cxl_access: 439852 (35.9967%), remote_access: 10626, remote_access_with_req: 633 (5.95709%), data_move_in: 600, n_data_move_out: 0
I0912 17:48:08.965179 64626 Coordinator.h:237] commit: 85648 abort: 4427 (391/3748/288), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 18612, avg network size: 0.217308, si_in_serializable: 0 0 %, local: 12.7358 %, local_access: 1226573, local_cxl_access: 441999 (36.0353%), remote_access: 10755, remote_access_with_req: 640 (5.95072%), data_move_in: 624, n_data_move_out: 0
I0912 17:48:09.965378 64626 Coordinator.h:237] commit: 85135 abort: 4476 (442/3737/297), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 18544, avg network size: 0.217819, si_in_serializable: 0 0 %, local: 12.5882 %, local_access: 1225153, local_cxl_access: 442344 (36.1052%), remote_access: 10600, remote_access_with_req: 635 (5.99057%), data_move_in: 646, n_data_move_out: 0
I0912 17:48:10.965730 64626 Coordinator.h:237] commit: 84879 abort: 4431 (403/3724/304), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 18056, avg network size: 0.212726, si_in_serializable: 0 0 %, local: 12.5378 %, local_access: 1229380, local_cxl_access: 445801 (36.2623%), remote_access: 10573, remote_access_with_req: 622 (5.88291%), data_move_in: 605, n_data_move_out: 0
I0912 17:48:11.966059 64626 Coordinator.h:237] commit: 85572 abort: 4405 (422/3705/278), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 17312, avg network size: 0.202309, si_in_serializable: 0 0 %, local: 12.5076 %, local_access: 1225479, local_cxl_access: 443372 (36.1795%), remote_access: 10501, remote_access_with_req: 598 (5.6947%), data_move_in: 608, n_data_move_out: 0
I0912 17:48:12.966423 64626 Coordinator.h:237] commit: 84819 abort: 4485 (455/3723/307), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 18412, avg network size: 0.217074, si_in_serializable: 0 0 %, local: 12.7165 %, local_access: 1219358, local_cxl_access: 442767 (36.3115%), remote_access: 10625, remote_access_with_req: 633 (5.95765%), data_move_in: 623, n_data_move_out: 0
I0912 17:48:13.966756 64626 Coordinator.h:237] commit: 84979 abort: 4537 (449/3802/286), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 16596, avg network size: 0.195295, si_in_serializable: 0 0 %, local: 12.8396 %, local_access: 1217448, local_cxl_access: 441947 (36.3011%), remote_access: 10736, remote_access_with_req: 571 (5.31855%), data_move_in: 587, n_data_move_out: 0
I0912 17:48:14.966953 64626 Coordinator.h:237] commit: 85052 abort: 4458 (472/3695/291), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 17780, avg network size: 0.209049, si_in_serializable: 0 0 %, local: 12.5688 %, local_access: 1229082, local_cxl_access: 448719 (36.5085%), remote_access: 10552, remote_access_with_req: 613 (5.80933%), data_move_in: 610, n_data_move_out: 0
I0912 17:48:15.967149 64626 Coordinator.h:237] commit: 84876 abort: 4536 (452/3789/295), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 16052, avg network size: 0.189123, si_in_serializable: 0 0 %, local: 12.3239 %, local_access: 1219958, local_cxl_access: 444370 (36.425%), remote_access: 10354, remote_access_with_req: 553 (5.34093%), data_move_in: 574, n_data_move_out: 0
I0912 17:48:16.967346 64626 Coordinator.h:237] commit: 84843 abort: 4411 (423/3708/280), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 17096, avg network size: 0.201502, si_in_serializable: 0 0 %, local: 12.6009 %, local_access: 1222711, local_cxl_access: 447490 (36.5982%), remote_access: 10528, remote_access_with_req: 589 (5.5946%), data_move_in: 584, n_data_move_out: 0
I0912 17:48:17.967552 64626 Coordinator.h:237] commit: 84777 abort: 4494 (428/3756/310), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 16836, avg network size: 0.198592, si_in_serializable: 0 0 %, local: 12.724 %, local_access: 1218830, local_cxl_access: 444657 (36.4823%), remote_access: 10676, remote_access_with_req: 580 (5.43275%), data_move_in: 567, n_data_move_out: 0
I0912 17:48:18.967751 64626 Coordinator.h:237] commit: 85194 abort: 4366 (399/3679/288), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 16968, avg network size: 0.199169, si_in_serializable: 0 0 %, local: 12.4128 %, local_access: 1228346, local_cxl_access: 450395 (36.6668%), remote_access: 10416, remote_access_with_req: 584 (5.60676%), data_move_in: 538, n_data_move_out: 0
I0912 17:48:19.967948 64626 Coordinator.h:237] commit: 84506 abort: 4433 (456/3666/311), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 15840, avg network size: 0.187442, si_in_serializable: 0 0 %, local: 12.605 %, local_access: 1218098, local_cxl_access: 446384 (36.646%), remote_access: 10518, remote_access_with_req: 548 (5.21012%), data_move_in: 532, n_data_move_out: 0
I0912 17:48:20.968143 64626 Coordinator.h:237] commit: 84824 abort: 4442 (455/3675/312), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 15668, avg network size: 0.184712, si_in_serializable: 0 0 %, local: 12.5118 %, local_access: 1228244, local_cxl_access: 452431 (36.8356%), remote_access: 10509, remote_access_with_req: 540 (5.13845%), data_move_in: 596, n_data_move_out: 0
