killing previous experiments...
initializing cxl memory...
I0912 17:38:44.159920 64061 bench_tpcc.cpp:71] WAL Group Commiting off. Log to file _non_group_commit.txt using Blackhole Logger
I0912 17:38:44.159965 64061 Database.h:166] creating hash tables for database...
I0912 17:38:44.164618 64061 Database.h:146] warehouse initialization finished in 0 milliseconds.
I0912 17:38:44.164868 64061 Database.h:146] district initialization finished in 0 milliseconds.
I0912 17:38:44.296938 64061 Database.h:146] customer initialization finished in 132 milliseconds.
I0912 17:38:44.314452 64061 Database.h:146] customer_name_idx initialization finished in 17 milliseconds.
I0912 17:38:44.382531 64061 Database.h:146] item initialization finished in 68 milliseconds.
I0912 17:38:44.667973 64061 Database.h:146] stock initialization finished in 285 milliseconds.
I0912 17:38:44.715704 64061 CXLMemory.h:40] cxlalloc initialized for thread 0 (global ID = 0) on host 0
I0912 17:38:44.715721 64061 Coordinator.h:42] Coordinator initializes 2 workers.
I0912 17:38:44.717003 64061 SundialPashaHelper.h:415] SundialPasha Helper initializes data migration metadata (160 CXL hash tables each with 1000 entries)
I0912 17:38:44.755127 64061 Coordinator.h:332] Coordinator 0 initializes CXL transport metadata (8 ringbuffers each with 4096 entries (each 4087 Bytes)
I0912 17:38:44.755453 64075 Coordinator.h:368] Listener 0 on coordinator 0 listening on 192.168.100.2:1234 tcp_no_delay 1 tcp_quick_ack 0
I0912 17:38:44.755860 64061 Socket.h:69] Disabling nagle
I0912 17:38:44.755877 64061 Coordinator.h:423] Coordinator 0 connected to 1
I0912 17:38:44.756074 64061 Socket.h:69] Disabling nagle
I0912 17:38:44.756080 64061 Coordinator.h:423] Coordinator 0 connected to 2
I0912 17:38:44.756218 64061 Socket.h:69] Disabling nagle
I0912 17:38:44.756224 64061 Coordinator.h:423] Coordinator 0 connected to 3
I0912 17:38:44.756517 64061 Socket.h:69] Disabling nagle
I0912 17:38:44.756523 64061 Coordinator.h:423] Coordinator 0 connected to 4
I0912 17:38:44.756661 64061 Socket.h:69] Disabling nagle
I0912 17:38:44.756666 64061 Coordinator.h:423] Coordinator 0 connected to 5
I0912 17:38:44.756811 64061 Socket.h:69] Disabling nagle
I0912 17:38:44.756816 64061 Coordinator.h:423] Coordinator 0 connected to 6
I0912 17:38:44.756953 64061 Socket.h:69] Disabling nagle
I0912 17:38:44.756959 64061 Coordinator.h:423] Coordinator 0 connected to 7
I0912 17:38:49.755666 64075 Socket.h:69] Disabling nagle
I0912 17:38:49.755676 64075 Coordinator.h:383] Listener accepted connection from coordinator 1
I0912 17:38:49.755683 64075 Socket.h:69] Disabling nagle
I0912 17:38:49.755686 64075 Coordinator.h:383] Listener accepted connection from coordinator 2
I0912 17:38:49.755692 64075 Socket.h:69] Disabling nagle
I0912 17:38:49.755694 64075 Coordinator.h:383] Listener accepted connection from coordinator 4
I0912 17:38:49.755700 64075 Socket.h:69] Disabling nagle
I0912 17:38:49.755702 64075 Coordinator.h:383] Listener accepted connection from coordinator 3
I0912 17:38:49.755955 64075 Socket.h:69] Disabling nagle
I0912 17:38:49.755959 64075 Coordinator.h:383] Listener accepted connection from coordinator 5
I0912 17:38:49.755965 64075 Socket.h:69] Disabling nagle
I0912 17:38:49.755967 64075 Coordinator.h:383] Listener accepted connection from coordinator 6
I0912 17:38:49.755990 64075 Socket.h:69] Disabling nagle
I0912 17:38:49.755993 64075 Coordinator.h:383] Listener accepted connection from coordinator 7
I0912 17:38:49.755995 64075 Coordinator.h:386] Listener 0 on coordinator 0 exits.
I0912 17:38:49.756078 64061 Coordinator.h:435] Coordinator 0 connected to all peers.
I0912 17:38:49.756156 64061 Dispatcher.h:37] IncomingDispatcher 0 coord_id 0
I0912 17:38:49.756224 64061 Dispatcher.h:210] OutgoingDispatcher 0 coord_id 0
I0912 17:38:49.756332 64076 Dispatcher.h:56] Incoming Dispatcher started, numCoordinators = 8, numWorkers = 2, group id = 0, coordinator = 0
I0912 17:38:49.756417 64061 Coordinator.h:146] Coordinator starts to run 3 workers.
I0912 17:38:49.756451 64077 Dispatcher.h:222] Outgoing Dispatcher started, numCoordinators = 8, numWorkers = 3, group id = 0
I0912 17:38:49.756582 64078 Executor.h:74] Executor 0 starts.
I0912 17:38:49.756623 64078 CXLMemory.h:40] cxlalloc initialized for thread 1 (global ID = 1) on host 0
I0912 17:38:49.756644 64080 Manager.h:226] Manager(worker id = 2) on the coordinator node started.
I0912 17:38:49.756683 64079 Executor.h:74] Executor 1 starts.
I0912 17:38:49.756707 64079 CXLMemory.h:40] cxlalloc initialized for thread 2 (global ID = 2) on host 0
I0912 17:38:50.756704 64061 Coordinator.h:237] commit: 72183 abort: 5262 (341/4456/465), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 232180, avg network size: 3.21655, si_in_serializable: 0 0 %, local: 12.539 %, local_access: 1047762, local_cxl_access: 296 (0.0282507%), remote_access: 9146, remote_access_with_req: 7664 (83.7962%), data_move_in: 7726, n_data_move_out: 7708
I0912 17:39:25.759963 64061 Coordinator.h:237] commit: 68638 abort: 5296 (338/4558/400), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 224504, avg network size: 3.27084, si_in_serializable: 0 0 %, local: 12.716 %, local_access: 990135, local_cxl_access: 317 (0.0320158%), remote_access: 8885, remote_access_with_req: 7398 (83.2639%), data_move_in: 7389, n_data_move_out: 7389
I0912 17:39:26.760052 64061 Coordinator.h:237] commit: 69008 abort: 5187 (397/4358/432), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 224948, avg network size: 3.25974, si_in_serializable: 0 0 %, local: 12.6623 %, local_access: 1002729, local_cxl_access: 250 (0.024932%), remote_access: 8912, remote_access_with_req: 7432 (83.3932%), data_move_in: 7232, n_data_move_out: 7232
I0912 17:39:27.760142 64061 Coordinator.h:237] commit: 69044 abort: 5061 (338/4312/411), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 222772, avg network size: 3.22652, si_in_serializable: 0 0 %, local: 12.5847 %, local_access: 1003753, local_cxl_access: 211 (0.0210211%), remote_access: 8845, remote_access_with_req: 7350 (83.0978%), data_move_in: 7215, n_data_move_out: 7213
I0912 17:39:28.760234 64061 Coordinator.h:237] commit: 68649 abort: 5088 (315/4321/452), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 220336, avg network size: 3.2096, si_in_serializable: 0 0 %, local: 12.5464 %, local_access: 1003134, local_cxl_access: 256 (0.02552%), remote_access: 8735, remote_access_with_req: 7286 (83.4116%), data_move_in: 7372, n_data_move_out: 7377
I0912 17:39:29.760326 64061 Coordinator.h:237] commit: 68138 abort: 5147 (335/4382/430), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 222732, avg network size: 3.26884, si_in_serializable: 0 0 %, local: 12.6655 %, local_access: 989439, local_cxl_access: 251 (0.0253679%), remote_access: 8871, remote_access_with_req: 7337 (82.7077%), data_move_in: 7242, n_data_move_out: 7242
I0912 17:39:30.760411 64061 Coordinator.h:237] commit: 68810 abort: 4993 (319/4240/434), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 222420, avg network size: 3.23238, si_in_serializable: 0 0 %, local: 12.6813 %, local_access: 1001587, local_cxl_access: 252 (0.0251601%), remote_access: 8891, remote_access_with_req: 7336 (82.5104%), data_move_in: 7265, n_data_move_out: 7264
I0912 17:39:31.760501 64061 Coordinator.h:237] commit: 68764 abort: 5010 (348/4201/461), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 222212, avg network size: 3.23152, si_in_serializable: 0 0 %, local: 12.5894 %, local_access: 999462, local_cxl_access: 285 (0.0285153%), remote_access: 8774, remote_access_with_req: 7337 (83.6221%), data_move_in: 7175, n_data_move_out: 7175
I0912 17:39:32.760588 64061 Coordinator.h:237] commit: 68388 abort: 5004 (342/4215/447), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 223016, avg network size: 3.26104, si_in_serializable: 0 0 %, local: 12.6923 %, local_access: 989925, local_cxl_access: 232 (0.0234361%), remote_access: 8810, remote_access_with_req: 7354 (83.4733%), data_move_in: 7399, n_data_move_out: 7401
I0912 17:39:33.760676 64061 Coordinator.h:237] commit: 69500 abort: 5076 (328/4342/406), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 218776, avg network size: 3.14786, si_in_serializable: 0 0 %, local: 12.3842 %, local_access: 1004554, local_cxl_access: 230 (0.0228957%), remote_access: 8723, remote_access_with_req: 7224 (82.8155%), data_move_in: 7094, n_data_move_out: 7090
I0912 17:39:34.760762 64061 Coordinator.h:237] commit: 68546 abort: 5103 (349/4310/444), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 217044, avg network size: 3.1664, si_in_serializable: 0 0 %, local: 12.3275 %, local_access: 997022, local_cxl_access: 264 (0.0264789%), remote_access: 8629, remote_access_with_req: 7168 (83.0687%), data_move_in: 7297, n_data_move_out: 7296
I0912 17:39:35.760852 64061 Coordinator.h:237] commit: 68305 abort: 5078 (311/4306/461), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 220408, avg network size: 3.22682, si_in_serializable: 0 0 %, local: 12.6052 %, local_access: 993652, local_cxl_access: 272 (0.0273738%), remote_access: 8746, remote_access_with_req: 7281 (83.2495%), data_move_in: 7225, n_data_move_out: 7227
I0912 17:39:36.760936 64061 Coordinator.h:237] commit: 68111 abort: 5123 (336/4336/451), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 219552, avg network size: 3.22344, si_in_serializable: 0 0 %, local: 12.6382 %, local_access: 987682, local_cxl_access: 281 (0.0284505%), remote_access: 8762, remote_access_with_req: 7243 (82.6638%), data_move_in: 7261, n_data_move_out: 7262
I0912 17:39:37.761027 64061 Coordinator.h:237] commit: 68317 abort: 5061 (356/4249/456), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 220660, avg network size: 3.22994, si_in_serializable: 0 0 %, local: 12.5445 %, local_access: 988357, local_cxl_access: 274 (0.0277228%), remote_access: 8705, remote_access_with_req: 7286 (83.699%), data_move_in: 7228, n_data_move_out: 7228
I0912 17:39:38.761121 64061 Coordinator.h:237] commit: 67997 abort: 5030 (354/4245/431), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 219456, avg network size: 3.22744, si_in_serializable: 0 0 %, local: 12.677 %, local_access: 991445, local_cxl_access: 255 (0.02572%), remote_access: 8777, remote_access_with_req: 7246 (82.5567%), data_move_in: 7342, n_data_move_out: 7342
I0912 17:39:39.761212 64061 Coordinator.h:237] commit: 67764 abort: 5259 (330/4459/470), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 219008, avg network size: 3.23192, si_in_serializable: 0 0 %, local: 12.5111 %, local_access: 990983, local_cxl_access: 234 (0.0236129%), remote_access: 8654, remote_access_with_req: 7228 (83.5221%), data_move_in: 7439, n_data_move_out: 7439
I0912 17:39:40.761294 64061 Coordinator.h:237] commit: 68745 abort: 4938 (339/4167/432), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 217624, avg network size: 3.16567, si_in_serializable: 0 0 %, local: 12.4053 %, local_access: 997463, local_cxl_access: 211 (0.0211537%), remote_access: 8662, remote_access_with_req: 7189 (82.9947%), data_move_in: 7198, n_data_move_out: 7199
I0912 17:39:41.761384 64061 Coordinator.h:237] commit: 68979 abort: 5048 (307/4309/432), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 217092, avg network size: 3.14722, si_in_serializable: 0 0 %, local: 12.3182 %, local_access: 1006691, local_cxl_access: 273 (0.0271185%), remote_access: 8664, remote_access_with_req: 7173 (82.7909%), data_move_in: 7236, n_data_move_out: 7234
I0912 17:39:42.761467 64061 Coordinator.h:237] commit: 68077 abort: 5039 (325/4294/420), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 220868, avg network size: 3.24439, si_in_serializable: 0 0 %, local: 12.693 %, local_access: 990343, local_cxl_access: 237 (0.0239311%), remote_access: 8793, remote_access_with_req: 7290 (82.9069%), data_move_in: 7312, n_data_move_out: 7313
I0912 17:39:43.761559 64061 Coordinator.h:237] commit: 68539 abort: 4983 (317/4233/433), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 218652, avg network size: 3.19018, si_in_serializable: 0 0 %, local: 12.4469 %, local_access: 997133, local_cxl_access: 241 (0.0241693%), remote_access: 8716, remote_access_with_req: 7225 (82.8935%), data_move_in: 7262, n_data_move_out: 7263
I0912 17:39:44.761651 64061 Coordinator.h:237] commit: 68030 abort: 4984 (331/4226/427), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 217536, avg network size: 3.19765, si_in_serializable: 0 0 %, local: 12.4607 %, local_access: 992322, local_cxl_access: 281 (0.0283174%), remote_access: 8597, remote_access_with_req: 7181 (83.5291%), data_move_in: 7177, n_data_move_out: 7176
I0912 17:39:45.761739 64061 Coordinator.h:237] commit: 68288 abort: 4895 (331/4166/398), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 223020, avg network size: 3.26587, si_in_serializable: 0 0 %, local: 12.727 %, local_access: 988638, local_cxl_access: 230 (0.0232643%), remote_access: 8809, remote_access_with_req: 7355 (83.4942%), data_move_in: 7163, n_data_move_out: 7161
I0912 17:39:46.761829 64061 Coordinator.h:237] commit: 67914 abort: 4910 (332/4192/386), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 222884, avg network size: 3.28186, si_in_serializable: 0 0 %, local: 12.7853 %, local_access: 979996, local_cxl_access: 228 (0.0232654%), remote_access: 8777, remote_access_with_req: 7367 (83.9353%), data_move_in: 7156, n_data_move_out: 7161
I0912 17:39:47.761919 64061 Coordinator.h:237] commit: 68570 abort: 5046 (345/4278/423), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 218896, avg network size: 3.1923, si_in_serializable: 0 0 %, local: 12.4851 %, local_access: 993368, local_cxl_access: 249 (0.0250662%), remote_access: 8720, remote_access_with_req: 7227 (82.8784%), data_move_in: 7127, n_data_move_out: 7126
I0912 17:39:48.762009 64061 Coordinator.h:237] commit: 67889 abort: 4976 (344/4192/440), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 218336, avg network size: 3.21607, si_in_serializable: 0 0 %, local: 12.6471 %, local_access: 985761, local_cxl_access: 251 (0.0254626%), remote_access: 8798, remote_access_with_req: 7207 (81.9163%), data_move_in: 7139, n_data_move_out: 7134
I0912 17:39:49.762092 64061 Coordinator.h:237] commit: 67508 abort: 5093 (364/4307/422), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 219060, avg network size: 3.24495, si_in_serializable: 0 0 %, local: 12.6118 %, local_access: 983824, local_cxl_access: 300 (0.0304933%), remote_access: 8705, remote_access_with_req: 7228 (83.0327%), data_move_in: 7231, n_data_move_out: 7232
I0912 17:39:50.762178 64061 Coordinator.h:237] commit: 67688 abort: 5072 (360/4283/429), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 217704, avg network size: 3.21629, si_in_serializable: 0 0 %, local: 12.4764 %, local_access: 988613, local_cxl_access: 255 (0.0257937%), remote_access: 8609, remote_access_with_req: 7190 (83.5172%), data_move_in: 7116, n_data_move_out: 7121
I0912 17:39:51.762257 64061 Coordinator.h:237] commit: 67118 abort: 4909 (348/4200/361), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 219056, avg network size: 3.26374, si_in_serializable: 0 0 %, local: 12.6956 %, local_access: 972506, local_cxl_access: 309 (0.0317736%), remote_access: 8696, remote_access_with_req: 7234 (83.1877%), data_move_in: 7218, n_data_move_out: 7213
I0912 17:39:52.762358 64061 Coordinator.h:237] commit: 66713 abort: 4905 (300/4168/437), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 219344, avg network size: 3.28787, si_in_serializable: 0 0 %, local: 12.8086 %, local_access: 967861, local_cxl_access: 248 (0.0256235%), remote_access: 8705, remote_access_with_req: 7244 (83.2165%), data_move_in: 7056, n_data_move_out: 7060
I0912 17:39:53.762447 64061 Coordinator.h:237] commit: 67160 abort: 4885 (312/4159/414), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 220096, avg network size: 3.27719, si_in_serializable: 0 0 %, local: 12.7784 %, local_access: 975584, local_cxl_access: 254 (0.0260357%), remote_access: 8724, remote_access_with_req: 7261 (83.2302%), data_move_in: 7067, n_data_move_out: 7066
I0912 17:39:54.762529 64061 Coordinator.h:237] commit: 67538 abort: 5152 (330/4412/410), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 219488, avg network size: 3.24984, si_in_serializable: 0 0 %, local: 12.6122 %, local_access: 979019, local_cxl_access: 252 (0.0257401%), remote_access: 8731, remote_access_with_req: 7242 (82.9458%), data_move_in: 7184, n_data_move_out: 7183
I0912 17:39:55.762620 64061 Coordinator.h:237] commit: 67597 abort: 5026 (364/4242/420), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 219184, avg network size: 3.24251, si_in_serializable: 0 0 %, local: 12.6307 %, local_access: 983081, local_cxl_access: 259 (0.0263457%), remote_access: 8726, remote_access_with_req: 7234 (82.9017%), data_move_in: 7168, n_data_move_out: 7167
I0912 17:39:56.762710 64061 Coordinator.h:237] commit: 66838 abort: 4923 (328/4143/452), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 219084, avg network size: 3.27784, si_in_serializable: 0 0 %, local: 12.7413 %, local_access: 971851, local_cxl_access: 266 (0.0273705%), remote_access: 8739, remote_access_with_req: 7229 (82.7211%), data_move_in: 7057, n_data_move_out: 7061
I0912 17:39:57.762794 64061 Coordinator.h:237] commit: 66959 abort: 5005 (329/4254/422), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 216520, avg network size: 3.23362, si_in_serializable: 0 0 %, local: 12.7152 %, local_access: 978821, local_cxl_access: 260 (0.0265626%), remote_access: 8620, remote_access_with_req: 7156 (83.0162%), data_move_in: 7113, n_data_move_out: 7110
I0912 17:39:58.762877 64061 Coordinator.h:237] commit: 67897 abort: 4856 (311/4123/422), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 213552, avg network size: 3.14523, si_in_serializable: 0 0 %, local: 12.3761 %, local_access: 982511, local_cxl_access: 270 (0.0274806%), remote_access: 8499, remote_access_with_req: 7047 (82.9156%), data_move_in: 7133, n_data_move_out: 7132
I0912 17:39:59.762966 64061 Coordinator.h:237] commit: 66992 abort: 4905 (320/4169/416), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 214676, avg network size: 3.2045, si_in_serializable: 0 0 %, local: 12.5119 %, local_access: 973450, local_cxl_access: 238 (0.0244491%), remote_access: 8463, remote_access_with_req: 7093 (83.8119%), data_move_in: 7001, n_data_move_out: 7000
I0912 17:40:00.763056 64061 Coordinator.h:237] commit: 66903 abort: 4931 (326/4144/461), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 215080, avg network size: 3.2148, si_in_serializable: 0 0 %, local: 12.5809 %, local_access: 970798, local_cxl_access: 248 (0.025546%), remote_access: 8615, remote_access_with_req: 7096 (82.368%), data_move_in: 7117, n_data_move_out: 7122
I0912 17:40:01.763145 64061 Coordinator.h:237] commit: 66877 abort: 4895 (330/4133/432), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 215292, avg network size: 3.21922, si_in_serializable: 0 0 %, local: 12.6247 %, local_access: 971575, local_cxl_access: 252 (0.0259373%), remote_access: 8558, remote_access_with_req: 7108 (83.0568%), data_move_in: 7256, n_data_move_out: 7255
I0912 17:40:02.763234 64061 Coordinator.h:237] commit: 66584 abort: 4922 (326/4183/413), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 216628, avg network size: 3.25345, si_in_serializable: 0 0 %, local: 12.6832 %, local_access: 969573, local_cxl_access: 230 (0.0237218%), remote_access: 8613, remote_access_with_req: 7161 (83.1418%), data_move_in: 7186, n_data_move_out: 7184
I0912 17:40:03.763319 64061 Coordinator.h:237] commit: 66730 abort: 4881 (327/4132/422), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 217040, avg network size: 3.25251, si_in_serializable: 0 0 %, local: 12.7214 %, local_access: 972594, local_cxl_access: 242 (0.0248819%), remote_access: 8650, remote_access_with_req: 7160 (82.7746%), data_move_in: 7050, n_data_move_out: 7051
I0912 17:40:04.763399 64061 Coordinator.h:237] commit: 67172 abort: 4930 (338/4176/416), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 216180, avg network size: 3.21831, si_in_serializable: 0 0 %, local: 12.5901 %, local_access: 970732, local_cxl_access: 262 (0.0269899%), remote_access: 8581, remote_access_with_req: 7138 (83.1838%), data_move_in: 7108, n_data_move_out: 7107
I0912 17:40:05.763478 64061 Coordinator.h:237] commit: 66914 abort: 5016 (329/4251/436), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 213700, avg network size: 3.19365, si_in_serializable: 0 0 %, local: 12.4563 %, local_access: 970979, local_cxl_access: 253 (0.0260562%), remote_access: 8563, remote_access_with_req: 7050 (82.331%), data_move_in: 7093, n_data_move_out: 7094
I0912 17:40:06.763557 64061 Coordinator.h:237] commit: 66459 abort: 4957 (318/4240/399), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 214844, avg network size: 3.23273, si_in_serializable: 0 0 %, local: 12.5822 %, local_access: 960750, local_cxl_access: 250 (0.0260213%), remote_access: 8631, remote_access_with_req: 7084 (82.0762%), data_move_in: 7029, n_data_move_out: 7029
I0912 17:40:07.763641 64061 Coordinator.h:237] commit: 67162 abort: 4878 (320/4147/411), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 215244, avg network size: 3.20485, si_in_serializable: 0 0 %, local: 12.4728 %, local_access: 974352, local_cxl_access: 251 (0.0257607%), remote_access: 8511, remote_access_with_req: 7106 (83.492%), data_move_in: 7120, n_data_move_out: 7118
I0912 17:40:08.763728 64061 Coordinator.h:237] commit: 65989 abort: 5119 (329/4341/449), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 211652, avg network size: 3.20738, si_in_serializable: 0 0 %, local: 12.5248 %, local_access: 960469, local_cxl_access: 268 (0.027903%), remote_access: 8481, remote_access_with_req: 6984 (82.3488%), data_move_in: 7019, n_data_move_out: 7022
