killing previous experiments...
initializing cxl memory...
I0911 22:08:41.868461 51316 bench_tpcc.cpp:71] WAL Group Commiting off. Log to file _non_group_commit.txt using Blackhole Logger
I0911 22:08:41.868505 51316 Database.h:166] creating hash tables for database...
I0911 22:08:41.873229 51316 Database.h:146] warehouse initialization finished in 0 milliseconds.
I0911 22:08:41.873462 51316 Database.h:146] district initialization finished in 0 milliseconds.
I0911 22:08:42.005661 51316 Database.h:146] customer initialization finished in 132 milliseconds.
I0911 22:08:42.023308 51316 Database.h:146] customer_name_idx initialization finished in 17 milliseconds.
I0911 22:08:42.091848 51316 Database.h:146] item initialization finished in 68 milliseconds.
I0911 22:08:42.373875 51316 Database.h:146] stock initialization finished in 282 milliseconds.
I0911 22:08:42.421427 51316 CXLMemory.h:40] cxlalloc initialized for thread 0 (global ID = 0) on host 0
I0911 22:08:42.421443 51316 Coordinator.h:42] Coordinator initializes 2 workers.
I0911 22:08:42.422755 51316 SundialPashaHelper.h:415] SundialPasha Helper initializes data migration metadata (160 CXL hash tables each with 1000 entries)
I0911 22:08:42.496169 51316 Coordinator.h:332] Coordinator 0 initializes CXL transport metadata (8 ringbuffers each with 4096 entries (each 8183 Bytes)
I0911 22:08:42.496555 51330 Coordinator.h:368] Listener 0 on coordinator 0 listening on 192.168.100.2:1234 tcp_no_delay 1 tcp_quick_ack 0
I0911 22:08:42.496891 51316 Socket.h:69] Disabling nagle
I0911 22:08:42.496908 51316 Coordinator.h:423] Coordinator 0 connected to 1
I0911 22:08:42.497112 51316 Socket.h:69] Disabling nagle
I0911 22:08:42.497118 51316 Coordinator.h:423] Coordinator 0 connected to 2
I0911 22:08:42.497254 51316 Socket.h:69] Disabling nagle
I0911 22:08:42.497259 51316 Coordinator.h:423] Coordinator 0 connected to 3
I0911 22:08:42.497383 51316 Socket.h:69] Disabling nagle
I0911 22:08:42.497388 51316 Coordinator.h:423] Coordinator 0 connected to 4
I0911 22:08:42.497504 51316 Socket.h:69] Disabling nagle
I0911 22:08:42.497509 51316 Coordinator.h:423] Coordinator 0 connected to 5
I0911 22:08:42.497629 51316 Socket.h:69] Disabling nagle
I0911 22:08:42.497640 51316 Coordinator.h:423] Coordinator 0 connected to 6
I0911 22:08:42.497758 51316 Socket.h:69] Disabling nagle
I0911 22:08:42.497763 51316 Coordinator.h:423] Coordinator 0 connected to 7
I0911 22:08:47.496742 51330 Socket.h:69] Disabling nagle
I0911 22:08:47.496753 51330 Coordinator.h:383] Listener accepted connection from coordinator 2
I0911 22:08:47.496764 51330 Socket.h:69] Disabling nagle
I0911 22:08:47.496766 51330 Coordinator.h:383] Listener accepted connection from coordinator 3
I0911 22:08:47.496773 51330 Socket.h:69] Disabling nagle
I0911 22:08:47.496775 51330 Coordinator.h:383] Listener accepted connection from coordinator 1
I0911 22:08:47.496780 51330 Socket.h:69] Disabling nagle
I0911 22:08:47.496783 51330 Coordinator.h:383] Listener accepted connection from coordinator 5
I0911 22:08:47.496990 51330 Socket.h:69] Disabling nagle
I0911 22:08:47.496994 51330 Coordinator.h:383] Listener accepted connection from coordinator 4
I0911 22:08:47.497038 51330 Socket.h:69] Disabling nagle
I0911 22:08:47.497041 51330 Coordinator.h:383] Listener accepted connection from coordinator 6
I0911 22:08:47.497046 51330 Socket.h:69] Disabling nagle
I0911 22:08:47.497048 51330 Coordinator.h:383] Listener accepted connection from coordinator 7
I0911 22:08:47.497051 51330 Coordinator.h:386] Listener 0 on coordinator 0 exits.
I0911 22:08:47.497138 51316 Coordinator.h:435] Coordinator 0 connected to all peers.
I0911 22:08:47.497174 51316 Dispatcher.h:37] IncomingDispatcher 0 coord_id 0
I0911 22:08:47.497189 51316 Dispatcher.h:210] OutgoingDispatcher 0 coord_id 0
I0911 22:08:47.497257 51331 Dispatcher.h:56] Incoming Dispatcher started, numCoordinators = 8, numWorkers = 2, group id = 0, coordinator = 0
I0911 22:08:47.497301 51316 Coordinator.h:146] Coordinator starts to run 3 workers.
I0911 22:08:47.497320 51332 Dispatcher.h:222] Outgoing Dispatcher started, numCoordinators = 8, numWorkers = 3, group id = 0
I0911 22:08:47.497387 51333 Executor.h:74] Executor 0 starts.
I0911 22:08:47.497427 51333 CXLMemory.h:40] cxlalloc initialized for thread 1 (global ID = 1) on host 0
I0911 22:08:47.497469 51334 Executor.h:74] Executor 1 starts.
I0911 22:08:47.497509 51334 CXLMemory.h:40] cxlalloc initialized for thread 2 (global ID = 2) on host 0
I0911 22:08:47.497680 51335 Manager.h:226] Manager(worker id = 2) on the coordinator node started.
I0911 22:08:48.497525 51316 Coordinator.h:237] commit: 56971 abort: 5111 (272/4348/491), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 387868, avg network size: 6.80817, si_in_serializable: 0 0 %, local: 25.2005 %, local_access: 829974, local_cxl_access: 114 (0.0137354%), remote_access: 14771, remote_access_with_req: 12775 (86.487%), data_move_in: 12572, n_data_move_out: 12557
I0911 22:09:23.500756 51316 Coordinator.h:237] commit: 52714 abort: 4803 (278/4090/435), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 360088, avg network size: 6.83097, si_in_serializable: 0 0 %, local: 25.3329 %, local_access: 765436, local_cxl_access: 103 (0.0134564%), remote_access: 13791, remote_access_with_req: 11855 (85.9619%), data_move_in: 11641, n_data_move_out: 11637
I0911 22:09:24.500836 51316 Coordinator.h:237] commit: 52557 abort: 4853 (238/4127/488), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 358060, avg network size: 6.81279, si_in_serializable: 0 0 %, local: 25.2126 %, local_access: 761699, local_cxl_access: 85 (0.0111593%), remote_access: 13756, remote_access_with_req: 11796 (85.7517%), data_move_in: 11682, n_data_move_out: 11680
I0911 22:09:25.500921 51316 Coordinator.h:237] commit: 52409 abort: 4693 (245/4040/408), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 356668, avg network size: 6.80547, si_in_serializable: 0 0 %, local: 25.2533 %, local_access: 758474, local_cxl_access: 111 (0.0146346%), remote_access: 13618, remote_access_with_req: 11736 (86.1801%), data_move_in: 11632, n_data_move_out: 11631
I0911 22:09:26.501008 51316 Coordinator.h:237] commit: 52364 abort: 4776 (261/4017/498), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 356972, avg network size: 6.81713, si_in_serializable: 0 0 %, local: 25.4182 %, local_access: 761252, local_cxl_access: 92 (0.0120854%), remote_access: 13713, remote_access_with_req: 11758 (85.7435%), data_move_in: 11583, n_data_move_out: 11586
I0911 22:09:27.501101 51316 Coordinator.h:237] commit: 52210 abort: 4822 (251/4133/438), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 355608, avg network size: 6.81111, si_in_serializable: 0 0 %, local: 25.2768 %, local_access: 758682, local_cxl_access: 108 (0.0142352%), remote_access: 13617, remote_access_with_req: 11704 (85.9514%), data_move_in: 11630, n_data_move_out: 11630
I0911 22:09:28.501194 51316 Coordinator.h:237] commit: 52538 abort: 4676 (239/3991/446), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 357348, avg network size: 6.80171, si_in_serializable: 0 0 %, local: 25.2579 %, local_access: 761511, local_cxl_access: 99 (0.0130005%), remote_access: 13630, remote_access_with_req: 11768 (86.339%), data_move_in: 11431, n_data_move_out: 11435
I0911 22:09:29.501284 51316 Coordinator.h:237] commit: 52248 abort: 4669 (258/3927/484), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 360520, avg network size: 6.90017, si_in_serializable: 0 0 %, local: 25.5474 %, local_access: 756471, local_cxl_access: 96 (0.0126905%), remote_access: 13844, remote_access_with_req: 11874 (85.77%), data_move_in: 11521, n_data_move_out: 11523
I0911 22:09:30.501366 51316 Coordinator.h:237] commit: 51922 abort: 4777 (258/4067/452), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 352332, avg network size: 6.78579, si_in_serializable: 0 0 %, local: 25.0626 %, local_access: 754886, local_cxl_access: 89 (0.0117899%), remote_access: 13521, remote_access_with_req: 11602 (85.8073%), data_move_in: 11641, n_data_move_out: 11646
I0911 22:09:31.501447 51316 Coordinator.h:237] commit: 51980 abort: 4743 (242/4085/416), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 351320, avg network size: 6.75875, si_in_serializable: 0 0 %, local: 25.202 %, local_access: 755378, local_cxl_access: 88 (0.0116498%), remote_access: 13463, remote_access_with_req: 11558 (85.8501%), data_move_in: 11586, n_data_move_out: 11580
I0911 22:09:32.501535 51316 Coordinator.h:237] commit: 51952 abort: 4734 (248/4029/457), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 353264, avg network size: 6.79982, si_in_serializable: 0 0 %, local: 25.1829 %, local_access: 751408, local_cxl_access: 113 (0.0150384%), remote_access: 13577, remote_access_with_req: 11640 (85.7332%), data_move_in: 11527, n_data_move_out: 11535
I0911 22:09:33.501631 51316 Coordinator.h:237] commit: 52730 abort: 4559 (224/3896/439), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 349884, avg network size: 6.63539, si_in_serializable: 0 0 %, local: 24.7013 %, local_access: 766678, local_cxl_access: 110 (0.0143476%), remote_access: 13469, remote_access_with_req: 11534 (85.6337%), data_move_in: 11605, n_data_move_out: 11597
I0911 22:09:34.501722 51316 Coordinator.h:237] commit: 51676 abort: 4650 (260/3931/459), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 351500, avg network size: 6.802, si_in_serializable: 0 0 %, local: 25.3503 %, local_access: 749543, local_cxl_access: 104 (0.0138751%), remote_access: 13552, remote_access_with_req: 11583 (85.4708%), data_move_in: 11293, n_data_move_out: 11299
I0911 22:09:35.501813 51316 Coordinator.h:237] commit: 52038 abort: 4761 (240/4091/430), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 354120, avg network size: 6.80503, si_in_serializable: 0 0 %, local: 25.2354 %, local_access: 754240, local_cxl_access: 114 (0.0151146%), remote_access: 13485, remote_access_with_req: 11651 (86.3997%), data_move_in: 11378, n_data_move_out: 11375
I0911 22:09:36.501899 51316 Coordinator.h:237] commit: 51631 abort: 4710 (264/4021/425), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 350692, avg network size: 6.79228, si_in_serializable: 0 0 %, local: 25.2716 %, local_access: 748415, local_cxl_access: 98 (0.0130943%), remote_access: 13522, remote_access_with_req: 11552 (85.4311%), data_move_in: 11805, n_data_move_out: 11799
I0911 22:09:37.501988 51316 Coordinator.h:237] commit: 51636 abort: 4777 (253/4070/454), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 349196, avg network size: 6.76265, si_in_serializable: 0 0 %, local: 25.1801 %, local_access: 747819, local_cxl_access: 125 (0.0167153%), remote_access: 13517, remote_access_with_req: 11490 (85.0041%), data_move_in: 11509, n_data_move_out: 11515
I0911 22:09:38.502074 51316 Coordinator.h:237] commit: 51615 abort: 4763 (258/4071/434), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 348232, avg network size: 6.74672, si_in_serializable: 0 0 %, local: 25.1148 %, local_access: 751825, local_cxl_access: 82 (0.0109068%), remote_access: 13399, remote_access_with_req: 11473 (85.6258%), data_move_in: 11441, n_data_move_out: 11433
I0911 22:09:39.502166 51316 Coordinator.h:237] commit: 51897 abort: 4788 (274/4026/488), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 350864, avg network size: 6.76078, si_in_serializable: 0 0 %, local: 25.1517 %, local_access: 752617, local_cxl_access: 96 (0.0127555%), remote_access: 13412, remote_access_with_req: 11558 (86.1766%), data_move_in: 11317, n_data_move_out: 11320
I0911 22:09:40.502254 51316 Coordinator.h:237] commit: 51913 abort: 4681 (254/4014/413), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 351216, avg network size: 6.76547, si_in_serializable: 0 0 %, local: 25.1112 %, local_access: 754376, local_cxl_access: 100 (0.013256%), remote_access: 13546, remote_access_with_req: 11573 (85.4348%), data_move_in: 11227, n_data_move_out: 11229
I0911 22:09:41.502339 51316 Coordinator.h:237] commit: 51558 abort: 4730 (292/3986/452), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 352296, avg network size: 6.833, si_in_serializable: 0 0 %, local: 25.1891 %, local_access: 747062, local_cxl_access: 105 (0.0140551%), remote_access: 13497, remote_access_with_req: 11597 (85.9228%), data_move_in: 11354, n_data_move_out: 11348
I0911 22:09:42.502432 51316 Coordinator.h:237] commit: 51413 abort: 4744 (250/4063/431), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 350184, avg network size: 6.8112, si_in_serializable: 0 0 %, local: 25.2135 %, local_access: 742219, local_cxl_access: 109 (0.0146857%), remote_access: 13438, remote_access_with_req: 11513 (85.675%), data_move_in: 11256, n_data_move_out: 11262
I0911 22:09:43.502522 51316 Coordinator.h:237] commit: 51683 abort: 4660 (247/3951/462), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 346912, avg network size: 6.7123, si_in_serializable: 0 0 %, local: 25.0353 %, local_access: 748582, local_cxl_access: 96 (0.0128242%), remote_access: 13260, remote_access_with_req: 11426 (86.1689%), data_move_in: 11329, n_data_move_out: 11331
I0911 22:09:44.502614 51316 Coordinator.h:237] commit: 51308 abort: 4709 (268/4026/415), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 348360, avg network size: 6.78958, si_in_serializable: 0 0 %, local: 25.1501 %, local_access: 743932, local_cxl_access: 108 (0.0145175%), remote_access: 13312, remote_access_with_req: 11462 (86.1028%), data_move_in: 11330, n_data_move_out: 11323
I0911 22:09:45.502704 51316 Coordinator.h:237] commit: 51619 abort: 4644 (215/4033/396), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 350072, avg network size: 6.78184, si_in_serializable: 0 0 %, local: 25.2233 %, local_access: 748012, local_cxl_access: 94 (0.0125666%), remote_access: 13400, remote_access_with_req: 11530 (86.0448%), data_move_in: 11380, n_data_move_out: 11386
I0911 22:09:46.502794 51316 Coordinator.h:237] commit: 51116 abort: 4684 (238/4008/438), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 350056, avg network size: 6.84827, si_in_serializable: 0 0 %, local: 25.5008 %, local_access: 742206, local_cxl_access: 101 (0.0136081%), remote_access: 13457, remote_access_with_req: 11531 (85.6877%), data_move_in: 11293, n_data_move_out: 11290
I0911 22:09:47.502878 51316 Coordinator.h:237] commit: 51239 abort: 4611 (227/3922/462), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 350108, avg network size: 6.83284, si_in_serializable: 0 0 %, local: 25.4279 %, local_access: 745210, local_cxl_access: 117 (0.0157003%), remote_access: 13462, remote_access_with_req: 11530 (85.6485%), data_move_in: 11081, n_data_move_out: 11090
I0911 22:09:48.502966 51316 Coordinator.h:237] commit: 50951 abort: 4716 (256/4015/445), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 348256, avg network size: 6.83512, si_in_serializable: 0 0 %, local: 25.4676 %, local_access: 738342, local_cxl_access: 110 (0.0148982%), remote_access: 13387, remote_access_with_req: 11478 (85.7399%), data_move_in: 11267, n_data_move_out: 11261
I0911 22:09:49.503057 51316 Coordinator.h:237] commit: 50546 abort: 4582 (212/3955/415), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 339816, avg network size: 6.72291, si_in_serializable: 0 0 %, local: 25.0346 %, local_access: 733255, local_cxl_access: 106 (0.0144561%), remote_access: 13025, remote_access_with_req: 11188 (85.8964%), data_move_in: 11332, n_data_move_out: 11338
I0911 22:09:50.503147 51316 Coordinator.h:237] commit: 50693 abort: 4522 (259/3823/440), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 345188, avg network size: 6.80938, si_in_serializable: 0 0 %, local: 25.2796 %, local_access: 738179, local_cxl_access: 95 (0.0128695%), remote_access: 13247, remote_access_with_req: 11379 (85.8987%), data_move_in: 11496, n_data_move_out: 11481
I0911 22:09:51.503237 51316 Coordinator.h:237] commit: 51210 abort: 4659 (251/3948/460), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 343116, avg network size: 6.70018, si_in_serializable: 0 0 %, local: 24.9092 %, local_access: 748487, local_cxl_access: 105 (0.0140283%), remote_access: 13116, remote_access_with_req: 11299 (86.1467%), data_move_in: 11348, n_data_move_out: 11356
I0911 22:09:52.503325 51316 Coordinator.h:237] commit: 50734 abort: 4583 (238/3935/410), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 340936, avg network size: 6.72007, si_in_serializable: 0 0 %, local: 24.8216 %, local_access: 739725, local_cxl_access: 107 (0.0144648%), remote_access: 12991, remote_access_with_req: 11234 (86.4753%), data_move_in: 11211, n_data_move_out: 11205
I0911 22:09:53.503413 51316 Coordinator.h:237] commit: 51406 abort: 4609 (234/3969/406), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 344060, avg network size: 6.69299, si_in_serializable: 0 0 %, local: 24.8823 %, local_access: 743637, local_cxl_access: 102 (0.0137164%), remote_access: 13141, remote_access_with_req: 11329 (86.2111%), data_move_in: 11355, n_data_move_out: 11361
I0911 22:09:54.503504 51316 Coordinator.h:237] commit: 51053 abort: 4553 (244/3910/399), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 343816, avg network size: 6.73449, si_in_serializable: 0 0 %, local: 25.1738 %, local_access: 743516, local_cxl_access: 87 (0.0117012%), remote_access: 13163, remote_access_with_req: 11320 (85.9986%), data_move_in: 11362, n_data_move_out: 11364
I0911 22:09:55.503589 51316 Coordinator.h:237] commit: 50710 abort: 4549 (235/3897/417), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 345180, avg network size: 6.80694, si_in_serializable: 0 0 %, local: 25.3283 %, local_access: 735556, local_cxl_access: 103 (0.014003%), remote_access: 13187, remote_access_with_req: 11377 (86.2744%), data_move_in: 11144, n_data_move_out: 11142
I0911 22:09:56.503679 51316 Coordinator.h:237] commit: 50328 abort: 4682 (240/3980/462), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 342296, avg network size: 6.8013, si_in_serializable: 0 0 %, local: 25.308 %, local_access: 731210, local_cxl_access: 101 (0.0138127%), remote_access: 13145, remote_access_with_req: 11266 (85.7056%), data_move_in: 11107, n_data_move_out: 11108
I0911 22:09:57.503770 51316 Coordinator.h:237] commit: 50590 abort: 4725 (266/4048/411), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 343380, avg network size: 6.78751, si_in_serializable: 0 0 %, local: 25.1769 %, local_access: 740127, local_cxl_access: 98 (0.013241%), remote_access: 13127, remote_access_with_req: 11315 (86.1964%), data_move_in: 11205, n_data_move_out: 11200
I0911 22:09:58.503859 51316 Coordinator.h:237] commit: 51192 abort: 4584 (260/3881/443), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 343948, avg network size: 6.71878, si_in_serializable: 0 0 %, local: 25.0391 %, local_access: 744788, local_cxl_access: 96 (0.0128896%), remote_access: 13109, remote_access_with_req: 11336 (86.4749%), data_move_in: 11240, n_data_move_out: 11252
I0911 22:09:59.503947 51316 Coordinator.h:237] commit: 50614 abort: 4610 (274/3925/411), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 342184, avg network size: 6.76066, si_in_serializable: 0 0 %, local: 25.2717 %, local_access: 735054, local_cxl_access: 106 (0.0144207%), remote_access: 13157, remote_access_with_req: 11271 (85.6654%), data_move_in: 11079, n_data_move_out: 11077
I0911 22:10:00.504034 51316 Coordinator.h:237] commit: 50577 abort: 4637 (240/3974/423), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 342036, avg network size: 6.76268, si_in_serializable: 0 0 %, local: 25.2348 %, local_access: 732061, local_cxl_access: 114 (0.0155725%), remote_access: 13153, remote_access_with_req: 11258 (85.5926%), data_move_in: 11227, n_data_move_out: 11226
I0911 22:10:01.504125 51316 Coordinator.h:237] commit: 50597 abort: 4530 (234/3839/457), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 344144, avg network size: 6.80167, si_in_serializable: 0 0 %, local: 25.3987 %, local_access: 737876, local_cxl_access: 112 (0.0151787%), remote_access: 13260, remote_access_with_req: 11342 (85.5354%), data_move_in: 11053, n_data_move_out: 11042
I0911 22:10:02.504215 51316 Coordinator.h:237] commit: 50059 abort: 4483 (263/3826/394), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 345300, avg network size: 6.89786, si_in_serializable: 0 0 %, local: 25.6218 %, local_access: 723558, local_cxl_access: 111 (0.0153409%), remote_access: 13221, remote_access_with_req: 11365 (85.9617%), data_move_in: 11279, n_data_move_out: 11293
I0911 22:10:03.504303 51316 Coordinator.h:237] commit: 50759 abort: 4578 (267/3903/408), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 341084, avg network size: 6.71968, si_in_serializable: 0 0 %, local: 24.9966 %, local_access: 736163, local_cxl_access: 99 (0.0134481%), remote_access: 13034, remote_access_with_req: 11240 (86.236%), data_move_in: 10902, n_data_move_out: 10902
I0911 22:10:04.504395 51316 Coordinator.h:237] commit: 50026 abort: 4580 (215/3896/469), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 343812, avg network size: 6.87267, si_in_serializable: 0 0 %, local: 25.4468 %, local_access: 726133, local_cxl_access: 91 (0.0125321%), remote_access: 13196, remote_access_with_req: 11323 (85.8063%), data_move_in: 11017, n_data_move_out: 11011
I0911 22:10:05.504484 51316 Coordinator.h:237] commit: 50750 abort: 4530 (227/3883/420), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 344284, avg network size: 6.78392, si_in_serializable: 0 0 %, local: 25.3773 %, local_access: 733847, local_cxl_access: 110 (0.0149895%), remote_access: 13244, remote_access_with_req: 11345 (85.6614%), data_move_in: 10967, n_data_move_out: 10964
I0911 22:10:06.504570 51316 Coordinator.h:237] commit: 50239 abort: 4438 (239/3815/384), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 343536, avg network size: 6.83803, si_in_serializable: 0 0 %, local: 25.3588 %, local_access: 723502, local_cxl_access: 92 (0.0127159%), remote_access: 13119, remote_access_with_req: 11311 (86.2185%), data_move_in: 10990, n_data_move_out: 10994
